"編號",附議時間,居住縣市,鄉鎮市區,附議人匿稱,附議原因
No.1,2018-05-16 08:51:48,高雄市,楠梓區,抓肥貓,"1.為了錢但人性不能違法，因為獨立董事的薪水很高，有的月薪高達 100 萬元。
https://www.nownews.com/news/20180503/2746970

2.為何選擇提前就任獨董，「人性嘛，因為就任就有薪水可領」，但人性不能違法。
https://udn.com/news/story/12054/3121396?from=udn-ch1_breaknews-1-0-news"
No.2,2018-05-19 11:12:31,新北市,板橋區,小胖,

