"編號",附議時間,居住縣市,鄉鎮市區,附議人匿稱,附議原因
No.1,2018-05-22 02:26:35,臺南市,永康區,Jake,
No.2,2018-05-23 16:00:15,新竹市,香山區,兒兒兒,
No.3,2018-05-23 16:58:42,屏東縣,崁頂鄉,88,
No.4,2018-05-23 19:53:28,新北市,林口區,Cloudia Chen,"支持專業
非專業不要來空降部隊"
No.5,2018-05-23 21:06:51,宜蘭縣,宜蘭市,平安無事,
No.6,2018-05-23 23:48:18,高雄市,仁武區,中華民國國民,讓專業管理專業
No.7,2018-05-24 11:10:07,新北市,三重區,信,
No.8,2018-05-24 14:02:58,臺北市,松山區,松,
No.9,2018-05-25 22:44:34,新竹市,北區,poqqop,本來就該如此
No.10,2018-05-26 11:10:56,桃園市,龍潭區,Ken,"都2018年了,還在酬庸"
No.11,2018-05-27 01:15:09,臺北市,文山區,B,
No.12,2018-05-27 16:04:27,高雄市,三民區,Vin Su,
No.13,2018-05-28 00:56:45,臺中市,龍井區,ven,

