"編號",附議時間,居住縣市,鄉鎮市區,附議人匿稱,附議原因
No.1,2017-12-03 13:21:19,花蓮縣,壽豐鄉,牛大大,
No.2,2017-12-04 21:37:21,新北市,三重區,playgamenow,
No.3,2017-12-07 08:47:51,臺中市,北區,otaku,
No.4,2017-12-07 22:02:57,臺東縣,臺東市,投資者,同時廢除國安基金進場干擾股市
No.5,2017-12-09 18:30:48,高雄市,前鎮區,ni,應該要下修到1元，1元/0.1425%=701.75元就可以投資股市。還有不要限制券商只能打3折
No.6,2017-12-11 10:49:19,新北市,中和區,ps,
No.7,2017-12-11 13:25:49,新北市,新店區,may ray,1元

